"","ccode","year","country","rawprice","lprice","rev_resrevgdp","rev_resrevrev","wtprice","class_income","class_reg","class_subreg","class_opec","class_hipc","class_ldc","class_reg2","class_dev"
"1096","ESP",2004,"Spain",0.45442430528156,0.374610155853669,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1097","ESP",2005,"Spain",0.494743126009986,0.401954370012648,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1098","ESP",2006,"Spain",0.535801106598109,0.429052138449343,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1099","ESP",2007,"Spain",0.736949093986708,0.552130179970969,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1100","ESP",2008,"Spain",1.99528010882022,1.09703775267672,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1101","ESP",2009,"Spain",0.934452294016146,0.659824234226876,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1102","ESP",2010,"Spain",0.995752185425221,0.691021014582741,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1103","ESP",2011,"Spain",1.29686575993741,0.83154548052658,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1104","ESP",2012,"Spain",1.28675373711658,0.827133229800986,NA,NA,NA,"High income","Europe","Southern Europe",0,0,0,""," Advanced"
"1105","EST",1990,"Estonia",0.195356817090735,0.17844473252157,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1106","EST",1991,"Estonia",0.175976441588879,0.162098816613261,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1107","EST",1992,"Estonia",0.17008383994914,0.157075404318535,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1108","EST",1993,"Estonia",0.147323982144231,0.137432258719835,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1109","EST",1994,"Estonia",0.147097741460893,0.137235049391014,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1110","EST",1995,"Estonia",0.150366180313589,0.140080309355004,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1111","EST",1996,"Estonia",0.174940946570531,0.161217888095288,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1112","EST",1997,"Estonia",0.168532318058951,0.155748532345545,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1113","EST",1998,"Estonia",0.131053953186483,0.123149899963014,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1114","EST",1999,"Estonia",0.157551010476978,0.146306575533766,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1115","EST",2000,"Estonia",0.221656611362494,0.200207815828305,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1116","EST",2001,"Estonia",0.21646571486608,0.195949699421412,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1117","EST",2002,"Estonia",0.213057170542636,0.193143760378575,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1118","EST",2003,"Estonia",0.234894690055542,0.210985695234056,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1119","EST",2004,"Estonia",0.315764374665151,0.27441777026534,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1120","EST",2005,"Estonia",0.403504608621847,0.338972400477998,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1121","EST",2006,"Estonia",0.470082702595846,0.385318659477378,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1122","EST",2007,"Estonia",0.55422351448263,0.440976073316071,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1123","EST",2008,"Estonia",0.671033392756818,0.513442233110065,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1124","EST",2009,"Estonia",0.442439203354298,0.366335571790462,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1125","EST",2010,"Estonia",0.538551852222222,0.43084161831389,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1126","EST",2011,"Estonia",0.641839542453648,0.495817285459663,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1127","EST",2012,"Estonia",0.615568089525404,0.479686653042266,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,"","EmergingAdvanced"
"1128","ETH",1990,"Ethiopia",0.553403735630613,0.440448481809719,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1129","ETH",1991,"Ethiopia",0.579287277505087,0.456973655080437,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1130","ETH",1992,"Ethiopia",0.558406232818418,0.443663653396607,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1131","ETH",1993,"Ethiopia",0.434984792046567,0.36115425127847,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1132","ETH",1994,"Ethiopia",0.451664322394281,0.372710706751664,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1133","ETH",1995,"Ethiopia",0.436413306199879,0.362149246902405,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1134","ETH",1996,"Ethiopia",0.490989402048531,0.399439927808669,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1135","ETH",1997,"Ethiopia",0.537205816911284,0.429966363796685,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1136","ETH",1998,"Ethiopia",0.583830000176221,0.459845964511623,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1137","ETH",1999,"Ethiopia",0.607722984554912,0.474818882629282,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1138","ETH",2000,"Ethiopia",0.621487199848892,0.48334375271551,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1139","ETH",2001,"Ethiopia",0.616801105080088,0.480449570605363,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1140","ETH",2002,"Ethiopia",0.607146576518397,0.474460293870552,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1141","ETH",2003,"Ethiopia",0.552911997212558,0.440131876245795,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1142","ETH",2004,"Ethiopia",0.562008752948086,0.445972655081746,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1143","ETH",2005,"Ethiopia",0.559935950227415,0.444644762872033,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1144","ETH",2006,"Ethiopia",0.582950622666002,0.459290588160967,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1145","ETH",2007,"Ethiopia",0.86279722418473,0.622079241994381,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1146","ETH",2008,"Ethiopia",3.56527432031279,1.51847860431438,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1147","ETH",2009,"Ethiopia",1.41992932647631,0.883738335806743,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1148","ETH",2010,"Ethiopia",1.40806440336121,0.878823272670818,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1149","ETH",2011,"Ethiopia",1.91155559552966,1.06868750726288,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1150","ETH",2012,"Ethiopia",1.94201831574536,1.07909584777012,NA,NA,NA,"Low income","Africa","Easten Africa",0,1,1,"Sub-Saharan Africa","Developing"
"1151","FIN",1990,"Finland",1.17629353614469,0.777623217021215,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1152","FIN",1991,"Finland",1.20679894597109,0.791543024788277,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1153","FIN",1992,"Finland",1.14402307923948,0.762684007721271,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1154","FIN",1993,"Finland",0.881129600031974,0.631872447483959,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1155","FIN",1994,"Finland",0.940481161668725,0.662935963801719,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1156","FIN",1995,"Finland",0.938991714410801,0.662168103126476,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1157","FIN",1996,"Finland",1.02436215361389,0.705254665070352,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1158","FIN",1997,"Finland",1.10104965059492,0.742437053470792,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1159","FIN",1998,"Finland",1.11949520654202,0.751177950209516,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1160","FIN",1999,"Finland",1.20527249130025,0.790851080084549,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1161","FIN",2000,"Finland",1.29416495387578,0.830368922781033,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1162","FIN",2001,"Finland",1.22092657815315,0.797924486352872,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1163","FIN",2002,"Finland",1.2259369176839,0.800177913585629,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1164","FIN",2003,"Finland",1.18384006988174,0.781084827125225,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1165","FIN",2004,"Finland",1.2655368118629,0.817811733884194,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1166","FIN",2005,"Finland",1.26698822865894,0.818452179036808,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1167","FIN",2006,"Finland",1.41342280151241,0.881045989492241,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1168","FIN",2007,"Finland",2.0842181075479,1.12629817549218,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1169","FIN",2008,"Finland",6.24581967391068,1.9804247058688,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1170","FIN",2009,"Finland",2.74177065978589,1.31955893783525,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1171","FIN",2010,"Finland",2.88815497306221,1.35793474513053,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1172","FIN",2011,"Finland",3.72374304884354,1.55260150414696,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1173","FIN",2012,"Finland",3.62018223669018,1.53043414948674,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1174","FJI",1990,"Fiji",3.44010665066411,1.49067839657549,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1175","FJI",1991,"Fiji",2.99854739981816,1.38593114511948,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1176","FJI",1992,"Fiji",2.81068532178249,1.33780904744673,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1177","FJI",1993,"Fiji",2.84039187754945,1.34557441283791,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1178","FJI",1994,"Fiji",3.15940209710128,1.42537133728516,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1179","FJI",1995,"Fiji",2.95332852448824,1.37455788849809,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1180","FJI",1996,"Fiji",2.92109311628767,1.36637047112504,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1181","FJI",1997,"Fiji",2.83597899597641,1.34442468150474,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1182","FJI",1998,"Fiji",2.72601500250294,1.31533929860794,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1183","FJI",1999,"Fiji",2.73338692445409,1.3173158442944,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1184","FJI",2000,"Fiji",3.47165971873219,1.49775964143985,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1185","FJI",2001,"Fiji",3.50350105945852,1.50485510749388,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1186","FJI",2002,"Fiji",3.76183440539112,1.56063297328765,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1187","FJI",2003,"Fiji",4.43816283625136,1.69344128990528,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1188","FJI",2004,"Fiji",4.94421361075307,1.78241824397583,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1189","FJI",2005,"Fiji",5.12552458202029,1.81246439880751,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1190","FJI",2006,"Fiji",6.51126827024723,2.01640432904743,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1191","FJI",2007,"Fiji",7.03776273051132,2.08415077711799,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1192","FJI",2008,"Fiji",7.97745024740698,2.19471590518205,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1193","FJI",2009,"Fiji",7.57139499284678,2.1484304956579,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1194","FJI",2010,"Fiji",9.51523791776667,2.35282543541002,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1195","FJI",2011,"Fiji",10.1751511209171,2.41369266353277,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1196","FJI",2012,"Fiji",10.0793295152671,2.40508116642561,NA,NA,NA,"Upper middle income","Oceania","Melanesia",0,0,0,"East Asia & Pacific","Developing"
"1197","FRA",1990,"France",0.507012763696428,0.410129389214615,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1198","FRA",1991,"France",0.526882204241,0.423227881310018,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1199","FRA",1992,"France",0.509910182100704,0.412050167005192,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1200","FRA",1993,"France",0.395185775936308,0.33302757912083,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1201","FRA",1994,"France",0.408539892692262,0.342553630753414,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1202","FRA",1995,"France",0.398469848204485,0.335378673330555,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1203","FRA",1996,"France",0.450957067194846,0.372223385038975,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1204","FRA",1997,"France",0.490653695266483,0.399214745402519,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1205","FRA",1998,"France",0.519771505916278,0.418559998503161,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1206","FRA",1999,"France",0.548170124919964,0.437073668948091,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1207","FRA",2000,"France",0.569084589122356,0.450492385058876,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1208","FRA",2001,"France",0.56187244760416,0.445885388418732,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1209","FRA",2002,"France",0.549286880313536,0.437794747846086,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1210","FRA",2003,"France",0.503115457232487,0.407539925673116,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1211","FRA",2004,"France",0.526535720533078,0.42300093320272,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1212","FRA",2005,"France",0.534513101678697,0.428213133117905,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1213","FRA",2006,"France",0.560182320010583,0.444802686234125,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1214","FRA",2007,"France",0.82451120902484,0.601312120490095,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1215","FRA",2008,"France",3.18619387915164,1.43179193904099,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1216","FRA",2009,"France",1.28254474226006,0.825290935599383,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1217","FRA",2010,"France",1.28828129397711,0.827801009132474,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1218","FRA",2011,"France",1.74523642372469,1.00986720011407,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1219","FRA",2012,"France",1.75840370449085,1.01465214447171,NA,NA,NA,"High income","Europe","Western Europe",0,0,0,""," Advanced"
"1220","GAB",1990,"Gabon",0.378136495028984,0.320732220682403,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1221","GAB",1991,"Gabon",0.341899714704978,0.294086307519475,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1222","GAB",1992,"Gabon",0.325244405576686,0.281596899467086,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1223","GAB",1993,"Gabon",0.276231789193971,0.243911821399026,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1224","GAB",1994,"Gabon",0.282821865885872,0.249062234128036,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1225","GAB",1995,"Gabon",0.294142154196705,0.257848046456608,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1226","GAB",1996,"Gabon",0.333277867178733,0.287640471970543,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1227","GAB",1997,"Gabon",0.321307750488537,0.278621966226126,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1228","GAB",1998,"Gabon",0.24679692188372,0.220577800094812,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1229","GAB",1999,"Gabon",0.30000325157538,0.262366765676194,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1230","GAB",2000,"Gabon",0.423705963386959,0.353263305282973,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1231","GAB",2001,"Gabon",0.398955404296238,0.335725818331978,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1232","GAB",2002,"Gabon",0.400008558262568,0.33647834964722,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1233","GAB",2003,"Gabon",0.451658424019304,0.372706643562351,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1234","GAB",2004,"Gabon",0.607106816621425,0.474435554130331,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1235","GAB",2005,"Gabon",0.756850018014572,0.563522443019864,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1236","GAB",2006,"Gabon",0.915413699093929,0.649933630159752,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1237","GAB",2007,"Gabon",1.10559874011747,0.744599863800215,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1238","GAB",2008,"Gabon",1.21414360637725,0.794865695045295,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1239","GAB",2009,"Gabon",0.811317663671543,0.594054571399589,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1240","GAB",2010,"Gabon",1.00706797351123,0.696674937457543,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1241","GAB",2011,"Gabon",1.17080705149832,0.77509901154269,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1242","GAB",2012,"Gabon",1.09517224179931,0.739635765650575,NA,NA,NA,"Upper middle income","Africa","Middle Africa",0,0,0,"Sub-Saharan Africa","Developing"
"1243","GBR",1990,"United Kingdom",0.217968261177645,0.197184110801753,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1244","GBR",1991,"United Kingdom",0.199681479655397,0.182056087939714,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1245","GBR",1992,"United Kingdom",0.193018217801708,0.17648641357899,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1246","GBR",1993,"United Kingdom",0.165019811955916,0.152738092843807,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1247","GBR",1994,"United Kingdom",0.165428551318379,0.153088874584433,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1248","GBR",1995,"United Kingdom",0.168168199706084,0.155436880635755,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1249","GBR",1996,"United Kingdom",0.195038409357692,0.178178326588858,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1250","GBR",1997,"United Kingdom",0.190599211261848,0.174456719265783,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1251","GBR",1998,"United Kingdom",0.153694972300042,0.142969811049648,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1252","GBR",1999,"United Kingdom",0.181960806642785,0.167174759925509,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1253","GBR",2000,"United Kingdom",0.247036178553057,0.220769678749425,0.4024452,1.0604732,0.088847697518248,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1254","GBR",2001,"United Kingdom",0.241574812678663,0.21638058406085,0.5019454,1.3274554,0.108611238818657,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1255","GBR",2002,"United Kingdom",0.237587964242828,0.213164295150914,0.477325,1.3177216,0.10174864718291,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1256","GBR",2003,"United Kingdom",0.256284616958003,0.22815864823306,0.388853,1.0834348,0.08872017484137,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1257","GBR",2004,"United Kingdom",0.334489964102885,0.288549169491627,0.4068631,1.1177065,0.117400009601789,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1258","GBR",2005,"United Kingdom",0.416062333343029,0.347880015025123,0.6594158,1.7700157,0.229397578411803,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1259","GBR",2006,"United Kingdom",0.478653823632157,0.391132095231451,0.6758069,1.779997,0.264329768768872,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1260","GBR",2007,"United Kingdom",0.579247997680392,0.45694878290313,0.552854,1.4688095,0.252625962423127,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1261","GBR",2008,"United Kingdom",0.804132729883269,0.59007999425722,0.805216,2.1145791,0.475141852655822,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1262","GBR",2009,"United Kingdom",0.500213737375103,0.405607589540605,0.5810867,1.5774278,0.235693175701105,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1263","GBR",2010,"United Kingdom",0.595211298297862,0.467006202884571,0.561048,1.546564,0.262012896115983,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1264","GBR",2011,"United Kingdom",0.720174964822866,0.542426009386078,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1265","GBR",2012,"United Kingdom",0.694766756147055,0.527545124370814,NA,NA,NA,"High income","Europe","Northern Europe",0,0,0,""," Advanced"
"1266","GEO",1990,"Georgia",3.14809929777027,1.42265022879104,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1267","GEO",1991,"Georgia",2.86788615509615,1.35270814465949,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1268","GEO",1992,"Georgia",2.6216014816816,1.28691632626301,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1269","GEO",1993,"Georgia",2.10743672257966,1.13379818138918,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1270","GEO",1994,"Georgia",2.33342601027872,1.20400060702305,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1271","GEO",1995,"Georgia",2.54631859806984,1.26591005078742,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1272","GEO",1996,"Georgia",2.64864648174312,1.2943562719014,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1273","GEO",1997,"Georgia",2.56771073664243,1.27192413986246,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
"1274","GEO",1998,"Georgia",1.93163624612945,1.07556071293413,NA,NA,NA,"Lower middle income","Asia","Western Asia",0,0,0,"Europe & Central Asia","Developing"
